sentence	aspect	polarity
i can't wait for summer, when they serve outside on their gigantic patio.	misc	none
i can't wait for summer, when they serve outside on their gigantic patio.	price	none
best pastrami i ever had and great portion without being ridiculous.	service	none
best pastrami i ever had and great portion without being ridiculous.	misc	none
best pastrami i ever had and great portion without being ridiculous.	price	none
best pastrami i ever had and great portion without being ridiculous.	ambience	none
if you are someone who appreciates the same things but hope to have food to spare or share, kai may not be the best option.	service	none
if you are someone who appreciates the same things but hope to have food to spare or share, kai may not be the best option.	misc	none
if you are someone who appreciates the same things but hope to have food to spare or share, kai may not be the best option.	price	none
if you are someone who appreciates the same things but hope to have food to spare or share, kai may not be the best option.	ambience	none
go here for the drinks!	service	none
go here for the drinks!	misc	none
go here for the drinks!	price	none
go here for the drinks!	ambience	none
i don't get it, what's so special about prune ?	service	none
i don't get it, what's so special about prune ?	food	none
i don't get it, what's so special about prune ?	price	none
i don't get it, what's so special about prune ?	ambience	none
i'd definitely recommend this little place.	service	none
i'd definitely recommend this little place.	food	none
i'd definitely recommend this little place.	price	none
i'd definitely recommend this little place.	ambience	none
again, if you are in this neighborhood - by all means, come here.	service	none
again, if you are in this neighborhood - by all means, come here.	food	none
again, if you are in this neighborhood - by all means, come here.	price	none
again, if you are in this neighborhood - by all means, come here.	ambience	none
the first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.	service	none
the first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.	misc	none
the first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.	price	none
the first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.	ambience	none
butter was melted, white wine warm, cheese oozing everywhere.	service	none
butter was melted, white wine warm, cheese oozing everywhere.	misc	none
butter was melted, white wine warm, cheese oozing everywhere.	price	none
butter was melted, white wine warm, cheese oozing everywhere.	ambience	none
we had a party in their private room and they made it truly memorable and were very helpful in the planning.	food	none
we had a party in their private room and they made it truly memorable and were very helpful in the planning.	misc	none
we had a party in their private room and they made it truly memorable and were very helpful in the planning.	price	none
we had a party in their private room and they made it truly memorable and were very helpful in the planning.	ambience	none
do yourself a favor and walk the extra avenue from joe's to eat here.	service	none
do yourself a favor and walk the extra avenue from joe's to eat here.	food	none
do yourself a favor and walk the extra avenue from joe's to eat here.	price	none
do yourself a favor and walk the extra avenue from joe's to eat here.	ambience	none
it cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.	service	none
it cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.	food	none
