sentence	aspect	polarity
if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	ambience	none
if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	restaurant	none
if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	location	none
if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	drinks	none
little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!	service	none
little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!	misc	none
little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!	price	none
little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!	ambience	none
little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!	restaurant	none
little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!	location	none
little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!	drinks	none
incredibly poor service an food quality at exorbitant prices.	misc	none
incredibly poor service an food quality at exorbitant prices.	ambience	none
incredibly poor service an food quality at exorbitant prices.	restaurant	none
incredibly poor service an food quality at exorbitant prices.	location	none
incredibly poor service an food quality at exorbitant prices.	drinks	none
i have been about 4 times and have always had a great meal.	service	none
i have been about 4 times and have always had a great meal.	misc	none
i have been about 4 times and have always had a great meal.	price	none
i have been about 4 times and have always had a great meal.	ambience	none
i have been about 4 times and have always had a great meal.	restaurant	none
i have been about 4 times and have always had a great meal.	location	none
i have been about 4 times and have always had a great meal.	drinks	none
i go back in line like three times on average until i can't walk anymore.	service	none
i go back in line like three times on average until i can't walk anymore.	food	none
i go back in line like three times on average until i can't walk anymore.	price	none
i go back in line like three times on average until i can't walk anymore.	ambience	none
i go back in line like three times on average until i can't walk anymore.	restaurant	none
i go back in line like three times on average until i can't walk anymore.	location	none
i go back in line like three times on average until i can't walk anymore.	drinks	none
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.	service	none
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.	misc	none
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.	ambience	none
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.	restaurant	none
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.	location	none
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.	drinks	none
horrible food and horrible service.	misc	none
horrible food and horrible service.	price	none
horrible food and horrible service.	ambience	none
horrible food and horrible service.	restaurant	none
horrible food and horrible service.	location	none
horrible food and horrible service.	drinks	none
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.	service	none
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.	misc	none
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.	price	none
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.	ambience	none
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.	restaurant	none
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.	location	none
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.	drinks	none
bleecker st pizza is the best!	service	none
bleecker st pizza is the best!	food	none
bleecker st pizza is the best!	price	none
